EmployeeID;Gender;Age;Education;EducationType;MaritalStatus;TotalCompanies;TotalExperience;DistanceToOffice;Department;Traveltype_last_year;BillingRate;MonthlyIncome;Years_at_Company;Years_InCurrentRole;LastSalaryHike;PotentialReview;PerformanceReview;SatisfactionScore;JobRole_SatisfactionScore;Overall_SatisfactionScore
AB0900;Female;16.0;Graduation;Economics;Single;1.0;1.0;1.0;ClientSolutions;No;136.0;2342.35;0.0;0.0;17.0;High;Met Expectations;Promoter;Promoter;Passive
AB0901;Female;48.0;Masters / PHD;Bio-technology;Married;5.0;8.0;8.0;BusinessDevelopment;Conference;207.0;5921.0;0.0;0.0;18.0;Medium;Met Expectations;Promoter;Detractor;Passive
AB0902;Male;30.0;Graduation;Economics;Married;1.0;1.0;2.0;ClientSolutions;LongTermProject;177.0;2342.35;;0.0;22.0;High;Exceed Expectations;Promoter;Promoter;Passive
AB0903;Male;31.0;Graduation;Economics;Single;1.0;12.0;17.0;ClientSolutions;Conference;62.0;4996.0;10.0;;14.0;Low;Met Expectations;Detractor;Passive;Detractor
AB0904;Male;33.0;Graduation;Marketing / Finance;Divorced;3.0;10.0;2.0;ClientSolutions;Conference;109.0;2602.0;4.0;1.0;16.0;High;Met Expectations;Passive;Passive;Passive
AB0905;Male;41.0;Graduation;Marketing / Finance;Married;7.0;36.0;2.0;ClientSolutions;Conference;84.0;15085.3;5.0;4.0;18.0;High;Met Expectations;Passive;Passive;Promoter
AB0906;Female;43.0;Graduation;Phycology / Behavior Sciences;Divorced;5.0;34.0;6.0;ClientSolutions;Conference;155.0;15085.3;18.0;17.0;14.0;High;Met Expectations;Passive;Promoter;Promoter
AB0907;Female;31.0;Graduation;Marketing / Finance;Divorced;1.0;26.0;9.0;ClientSolutions;LongTermProject;169.0;2370.0;26.0;14.0;18.0;Medium;Met Expectations;Promoter;Passive;Passive
AB0908;Male;42.0;Masters / PHD;Economics;Single;1.0;8.0;9.0;ClientSolutions;Conference;165.0;3248.0;8.0;5.0;14.0;High;Met Expectations;Passive;Passive;Passive
AB0909;Female;27.0;Graduation;Marketing / Finance;Single;1.0;13.0;16.0;BusinessDevelopment;Conference;60.0;6736.0;;0.0;15.0;High;Met Expectations;Passive;Detractor;Promoter
AB0910;Female;33.0;Graduation;Economics;Single;9.0;29.0;6.0;ClientSolutions;Conference;37.0;14514.0;26.0;8.0;17.0;High;Met Expectations;Passive;Passive;Passive
AB0911;Male;16.0;Under Graduation;Marketing / Finance;Married;1.0;7.0;9.0;ClientSolutions;Conference;71.0;2771.0;5.0;;16.0;High;Met Expectations;Passive;Detractor;Promoter
AB0912;Female;25.0;Under Graduation;Economics;Married;1.0;13.0;15.0;ClientSolutions;Conference;124.0;4427.0;13.0;8.0;24.0;High;Exceed Expectations;Promoter;Promoter;Promoter
AB0913;Female;25.0;Graduation;Bio-technology;Divorced;1.0;13.0;6.0;BusinessDevelopment;Conference;69.0;6728.0;13.0;12.0;16.0;Medium;Met Expectations;Promoter;Detractor;Passive
AB0914;Female;48.0;Masters / PHD;Bio-technology;Married;10.0;21.0;1.0;ClientSolutions;Conference;183.0;14856.0;5.0;4.0;15.0;High;Met Expectations;Detractor;Passive;Detractor
AB0915;Male;22.0;Graduation;Economics;Divorced;1.0;12.0;10.0;ClientSolutions;LongTermProject;35.0;9654.0;12.0;9.0;21.0;High;Exceed Expectations;Promoter;Detractor;Passive
AB0916;Male;31.0;Graduation;Economics;Married;1.0;13.0;14.0;BusinessDevelopment;Conference;151.0;10891.0;;10.0;14.0;High;Met Expectations;Passive;Passive;Promoter
AB0917;Male;28.0;Graduation;Economics;Married;1.0;1.0;7.0;ClientSolutions;Conference;160.0;2979.0;1.0;0.0;19.0;Medium;Met Expectations;Passive;Promoter;Promoter
AB0918;Male;30.0;Graduation;Economics;Single;3.0;20.0;7.0;ClientSolutions;Conference;38.0;2342.35;5.0;4.0;14.0;High;Met Expectations;Detractor;Passive;Passive
AB0919;Male;29.0;Graduation;Marketing / Finance;Divorced;8.0;9.0;6.0;ClientSolutions;Conference;26.0;5441.0;4.0;;20.0;High;Exceed Expectations;Passive;Passive;Promoter
AB0920;Male;39.0;Under Graduation;Economics;Married;4.0;30.0;2.0;ClientSolutions;LongTermProject;119.0;12041.0;4.0;3.0;19.0;High;Met Expectations;Promoter;Passive;Passive
AB0921;Female;30.0;Graduation;Economics;Divorced;4.0;14.0;2.0;BusinessDevelopment;Conference;120.0;7576.0;9.0;9.0;17.0;High;Met Expectations;Passive;Detractor;Promoter
AB0922;Female;46.0;Masters / PHD;Economics;Divorced;10.0;23.0;18.0;BusinessDevelopment;Conference;74.0;7079.0;10.0;9.0;16.0;High;Met Expectations;Passive;Passive;Passive
AB0923;Male;28.0;Graduation;Bio-technology;Single;10.0;12.0;18.0;BusinessDevelopment;No;165.0;5838.0;;3.0;16.0;Very High;Met Expectations;Detractor;Promoter;Passive
AB0924;Male;42.0;Graduation;Economics;Married;3.0;34.0;1.0;ClientSolutions;Conference;125.0;15085.3;12.0;10.0;17.0;High;Met Expectations;Promoter;Promoter;Passive
AB0925;Male;27.0;Graduation;Economics;Single;3.0;7.0;2.0;ClientSolutions;LongTermProject;119.0;4448.0;4.0;3.0;14.0;High;Met Expectations;Promoter;Passive;Promoter
AB0926;Female;28.0;Graduation;Bio-technology;Married;5.0;21.0;6.0;BusinessDevelopment;No;144.0;11386.0;17.0;3.0;14.0;Medium;Met Expectations;Passive;Promoter;Passive
AB0927;Male;29.0;Graduation;Economics;Single;1.0;8.0;20.0;ClientSolutions;Conference;17.0;4663.0;7.0;;17.0;Low;Met Expectations;Promoter;Passive;Passive
AB0928;Female;42.0;Graduation;Bio-technology;Married;3.0;20.0;2.0;ClientSolutions;Conference;114.0;14382.0;3.0;3.0;14.0;High;Met Expectations;Detractor;Passive;Promoter
AB0929;Male;27.0;Under Graduation;Economics;Single;9.0;23.0;22.0;ClientSolutions;Conference;13.0;4530.0;9.0;9.0;16.0;High;Met Expectations;Detractor;Promoter;Detractor
AB0930;Male;47.0;Masters / PHD;Economics;Divorced;1.0;36.0;17.0;ClientSolutions;Conference;187.0;15085.3;;12.0;18.0;Medium;Met Expectations;Promoter;Passive;Passive
AB0931;Male;37.0;Graduation;Marketing / Finance;Divorced;8.0;17.0;7.0;ClientSolutions;Conference;67.0;11898.0;10.0;9.0;16.0;High;Met Expectations;Promoter;Passive;Passive
AB0932;Male;23.0;Graduation;Economics;Married;1.0;7.0;26.6;BusinessDevelopment;Conference;89.0;5204.0;7.0;4.0;14.0;Low;Met Expectations;Passive;Detractor;Passive
AB0933;Male;34.0;Graduation;Economics;Married;4.0;16.0;1.0;ClientSolutions;Conference;78.0;3080.0;7.0;4.0;22.0;High;Exceed Expectations;Promoter;Promoter;Detractor
AB0934;Male;25.0;Graduation;Marketing / Finance;Married;1.0;8.0;7.0;ClientSolutions;Conference;29.0;2379.0;8.0;5.0;15.0;Medium;Met Expectations;Passive;Passive;Passive
AB0935;Male;48.0;Masters / PHD;Marketing / Finance;Married;3.0;30.0;4.0;ClientSolutions;LongTermProject;52.0;15085.3;3.0;;24.0;Medium;Exceed Expectations;Passive;Promoter;Passive
AB0936;Male;34.0;Graduation;Economics;Single;4.0;14.0;5.0;ClientSolutions;Conference;54.0;7551.0;4.0;3.0;15.0;Very High;Met Expectations;Passive;Passive;Detractor
AB0937;Male;33.0;Graduation;Economics;Divorced;3.0;22.0;18.0;ClientSolutions;Conference;168.0;3397.0;;0.0;18.0;High;Met Expectations;Passive;Detractor;Detractor
AB0938;Male;26.0;Graduation;Phycology / Behavior Sciences;Divorced;4.0;9.0;3.0;Support;Conference;128.0;2527.0;5.0;4.0;14.0;Medium;Met Expectations;Promoter;Passive;Passive
AB0939;Male;28.0;Graduation;Economics;Single;1.0;12.0;7.0;ClientSolutions;LongTermProject;80.0;6680.0;12.0;9.0;23.0;Low;Exceed Expectations;Detractor;Passive;Promoter
AB0940;Female;48.0;Masters / PHD;Economics;Married;10.0;9.0;10.0;ClientSolutions;Conference;66.0;5465.0;7.0;5.0;19.0;High;Met Expectations;Passive;Passive;Detractor
AB0941;Male;42.0;Graduation;Economics;Divorced;5.0;36.0;9.0;BusinessDevelopment;ClientEngagement;29.0;15085.3;38.0;13.0;23.0;High;Exceed Expectations;Promoter;Passive;Detractor
AB0942;Male;26.0;Graduation;Marketing / Finance;Divorced;1.0;13.0;2.0;ClientSolutions;Conference;118.0;6020.0;12.0;7.0;16.0;High;Met Expectations;Promoter;Passive;Passive
AB0943;Male;37.0;Graduation;Economics;Divorced;1.0;31.0;7.0;ClientSolutions;LongTermProject;151.0;5735.0;31.0;;19.0;High;Met Expectations;Detractor;Detractor;Detractor
AB0944;Female;33.0;Graduation;Economics;Single;8.0;23.0;17.0;ClientSolutions;Conference;54.0;8726.0;;3.0;17.0;High;Met Expectations;Passive;Promoter;Promoter
AB0945;Male;36.0;Masters / PHD;Economics;Divorced;10.0;13.0;22.0;ClientSolutions;Conference;103.0;6320.0;3.0;3.0;16.0;High;Met Expectations;Promoter;Promoter;Passive
AB0946;Male;22.0;Under Graduation;Economics;Divorced;1.0;17.0;9.0;ClientSolutions;Conference;139.0;11683.0;17.0;10.0;24.0;High;Exceed Expectations;Passive;Passive;Promoter
AB0947;Male;48.0;Masters / PHD;Economics;Divorced;9.0;16.0;1.0;BusinessDevelopment;ClientEngagement;132.0;7395.0;8.0;4.0;15.0;High;Met Expectations;Passive;Passive;Detractor
AB0948;Male;21.0;Graduation;Economics;Single;1.0;1.0;23.0;ClientSolutions;Conference;165.0;2545.0;1.0;0.0;15.0;Low;Met Expectations;Detractor;Passive;Passive
AB0949;Female;26.0;Graduation;Phycology / Behavior Sciences;Married;1.0;3.0;9.0;ClientSolutions;LongTermProject;14.0;3037.0;3.0;3.0;20.0;Medium;Exceed Expectations;Passive;Passive;Passive
AB0950;Male;28.0;Graduation;Economics;Divorced;1.0;20.0;10.0;BusinessDevelopment;No;167.0;4413.0;20.0;18.0;16.0;High;Inconsistent;Promoter;Passive;Passive
AB0951;Male;26.0;Graduation;Marketing / Finance;Married;1.0;12.0;1.0;ClientSolutions;Conference;52.0;6776.0;;;22.0;High;Exceed Expectations;Detractor;Promoter;Passive
AB0952;Female;31.0;Masters / PHD;Marketing / Finance;Single;1.0;18.0;26.6;ClientSolutions;LongTermProject;124.0;4967.0;17.0;9.0;22.0;Medium;Exceed Expectations;Detractor;Passive;Passive
AB0953;Male;48.0;Graduation;Marketing / Finance;Divorced;5.0;36.0;2.0;BusinessDevelopment;No;42.0;15085.3;21.0;12.0;22.0;High;Exceed Expectations;Passive;Passive;Promoter
AB0954;Female;26.0;Masters / PHD;Economics;Divorced;1.0;1.0;2.0;ClientSolutions;Conference;186.0;2597.0;1.0;0.0;16.0;High;Met Expectations;Promoter;Detractor;Promoter
AB0955;Male;48.0;Masters / PHD;Bio-technology;Married;9.0;5.0;8.0;BusinessDevelopment;Conference;47.0;4275.0;3.0;3.0;17.0;High;Met Expectations;Promoter;Passive;Promoter
AB0956;Female;44.0;Graduation;Marketing / Finance;Married;5.0;30.0;1.0;ClientSolutions;Conference;33.0;15085.3;25.0;12.0;16.0;Low;Met Expectations;Promoter;Passive;Promoter
AB0957;Male;34.0;Masters / PHD;Economics;Married;5.0;5.0;19.0;ClientSolutions;LongTermProject;85.0;4071.0;1.0;0.0;19.0;Very High;Met Expectations;Passive;Promoter;Promoter
AB0958;Male;34.0;Graduation;Marketing / Finance;Single;5.0;21.0;26.6;ClientSolutions;Conference;23.0;4709.0;;0.0;20.0;Low;Met Expectations;Promoter;Promoter;Detractor
AB0959;Female;20.0;Graduation;Economics;Married;1.0;8.0;5.0;ClientSolutions;LongTermProject;156.0;3193.0;8.0;;18.0;High;Met Expectations;Detractor;Passive;Promoter
AB0960;Female;38.0;Graduation;Bio-technology;Married;1.0;10.0;1.0;BusinessDevelopment;Conference;30.0;4999.0;9.0;8.0;22.0;High;Exceed Expectations;Passive;Promoter;Detractor
AB0961;Female;29.0;Masters / PHD;Economics;Single;1.0;14.0;9.0;ClientSolutions;Conference;112.0;4876.0;14.0;9.0;22.0;High;Exceed Expectations;Passive;Detractor;Promoter
AB0962;Male;38.0;Masters / PHD;Economics;Married;1.0;29.0;1.0;ClientSolutions;LongTermProject;80.0;15085.3;29.0;4.0;22.0;Medium;Exceed Expectations;Passive;Passive;Promoter
AB0963;Male;20.0;Under Graduation;Marketing / Finance;Single;1.0;5.0;17.0;ClientSolutions;Conference;97.0;2650.0;5.0;4.0;16.0;Medium;Met Expectations;Passive;Promoter;Passive
AB0964;Male;29.0;Graduation;Bio-technology;Single;1.0;12.0;4.0;BusinessDevelopment;Conference;146.0;10517.0;10.0;9.0;22.0;High;Exceed Expectations;Promoter;Detractor;Detractor
AB0965;Female;17.0;Under Graduation;Marketing / Finance;Married;1.0;7.0;3.0;BusinessDevelopment;Conference;161.0;4589.0;;5.0;15.0;Very High;Met Expectations;Promoter;Passive;Passive
AB0966;Female;25.0;Graduation;Economics;Single;1.0;7.0;19.0;ClientSolutions;Conference;53.0;3071.0;7.0;5.0;16.0;High;Met Expectations;Detractor;Passive;Passive
AB0967;Male;48.0;Masters / PHD;Economics;Single;1.0;36.0;2.0;BusinessDevelopment;No;116.0;15085.3;43.0;;19.0;Medium;Met Expectations;Detractor;Passive;Promoter
AB0968;Male;48.0;Masters / PHD;Marketing / Finance;Divorced;3.0;36.0;1.0;ClientSolutions;Conference;170.0;15085.3;9.0;9.0;16.0;Very High;Met Expectations;Passive;Promoter;Promoter
AB0969;Male;24.0;Graduation;Economics;Married;1.0;8.0;1.0;ClientSolutions;Conference;16.0;5913.0;7.0;4.0;15.0;High;Met Expectations;Detractor;Detractor;Detractor
AB0970;Male;33.0;Masters / PHD;Economics;Married;3.0;22.0;26.6;ClientSolutions;Conference;206.0;7565.0;9.0;9.0;18.0;High;Met Expectations;Promoter;Passive;Passive
AB0971;Female;35.0;Masters / PHD;Economics;Married;8.0;10.0;1.0;ClientSolutions;Conference;67.0;7088.0;8.0;7.0;15.0;High;Met Expectations;Passive;Passive;Passive
AB0972;Male;32.0;Masters / PHD;Economics;Single;1.0;13.0;20.0;BusinessDevelopment;Conference;39.0;5874.0;;9.0;15.0;Very High;Met Expectations;Promoter;Promoter;Promoter
AB0973;Male;22.0;Graduation;Economics;Married;1.0;12.0;14.0;ClientSolutions;Conference;134.0;2481.0;12.0;9.0;16.0;High;Met Expectations;Detractor;Detractor;Promoter
AB0974;Female;41.0;Masters / PHD;Marketing / Finance;Single;1.0;20.0;13.0;ClientSolutions;Conference;114.0;9725.0;18.0;10.0;14.0;Medium;Met Expectations;Detractor;Promoter;Passive
AB0975;Male;47.0;Masters / PHD;Bio-technology;Married;8.0;29.0;8.0;BusinessDevelopment;Conference;26.0;14386.0;12.0;;18.0;Medium;Met Expectations;Promoter;Passive;Passive
AB0976;Male;32.0;Masters / PHD;Marketing / Finance;Divorced;1.0;7.0;10.0;ClientSolutions;LongTermProject;132.0;4209.0;7.0;4.0;18.0;High;Met Expectations;Promoter;Passive;Promoter
AB0977;Male;28.0;Graduation;Marketing / Finance;Married;5.0;13.0;26.6;ClientSolutions;Conference;35.0;5975.0;10.0;9.0;16.0;High;Met Expectations;Passive;Passive;Detractor
AB0978;Male;48.0;Graduation;Bio-technology;Single;5.0;9.0;2.0;ClientSolutions;Conference;35.0;2748.0;1.0;0.0;23.0;Medium;Met Expectations;Promoter;Passive;Detractor
AB0979;Female;34.0;Graduation;Economics;Divorced;4.0;16.0;25.0;ClientSolutions;LongTermProject;146.0;6016.0;;0.0;16.0;High;Met Expectations;Promoter;Promoter;Detractor
AB0980;Male;17.0;Under Graduation;Marketing / Finance;Divorced;1.0;8.0;26.6;ClientSolutions;Conference;55.0;4310.0;8.0;3.0;16.0;High;Met Expectations;Passive;Detractor;Passive
AB0981;Male;28.0;Graduation;Economics;Married;3.0;12.0;4.0;BusinessDevelopment;Conference;179.0;10660.0;7.0;4.0;16.0;High;Met Expectations;Passive;Promoter;Promoter
AB0982;Male;48.0;Masters / PHD;Economics;Single;8.0;20.0;22.0;BusinessDevelopment;Conference;175.0;11464.0;3.0;3.0;16.0;High;Met Expectations;Detractor;Detractor;Passive
AB0983;Female;18.0;Graduation;Marketing / Finance;Married;1.0;3.0;8.0;ClientSolutions;Conference;31.0;2491.0;3.0;;16.0;High;Met Expectations;Detractor;Passive;Promoter
AB0984;Male;43.0;Graduation;Marketing / Finance;Married;3.0;36.0;3.0;ClientSolutions;Conference;39.0;8753.0;7.0;5.0;16.0;Medium;Exceed Expectations;Promoter;Passive;Passive
AB0985;Female;47.0;Masters / PHD;Economics;Single;1.0;13.0;18.0;ClientSolutions;Conference;108.0;3549.0;12.0;8.0;16.0;High;Met Expectations;Passive;Detractor;Promoter
AB0986;Female;39.0;Masters / PHD;Economics;Married;1.0;27.0;20.0;ClientSolutions;Conference;87.0;14879.0;;9.0;22.0;Medium;Exceed Expectations;Detractor;Passive;Passive
AB0987;Female;23.0;Graduation;Economics;Single;1.0;13.0;16.0;ClientSolutions;Conference;18.0;4623.0;12.0;7.0;15.0;Medium;Met Expectations;Promoter;Passive;Promoter
AB0988;Male;16.0;Under Graduation;Marketing / Finance;Married;1.0;3.0;20.0;ClientSolutions;Conference;137.0;2578.0;3.0;3.0;23.0;High;Exceed Expectations;Promoter;Promoter;Detractor
AB0989;Male;41.0;Graduation;Marketing / Finance;Married;3.0;7.0;1.0;ClientSolutions;Conference;40.0;4073.0;4.0;3.0;17.0;Medium;Met Expectations;Passive;Passive;Promoter
AB0990;Female;34.0;Masters / PHD;Economics;Married;10.0;8.0;4.0;ClientSolutions;Conference;128.0;3776.0;1.0;1.0;16.0;Medium;Met Expectations;Passive;Detractor;Promoter
AB0991;Male;32.0;Graduation;Marketing / Finance;Married;9.0;10.0;6.0;ClientSolutions;Conference;136.0;2666.0;3.0;;21.0;High;Exceed Expectations;Promoter;Detractor;Promoter
AB0992;Male;36.0;Masters / PHD;Bio-technology;Married;5.0;9.0;7.0;BusinessDevelopment;Conference;86.0;10103.0;5.0;4.0;15.0;High;Met Expectations;Promoter;Promoter;Passive
AB0993;Female;36.0;Graduation;Economics;Divorced;5.0;12.0;5.0;BusinessDevelopment;Conference;151.0;5512.0;;5.0;14.0;High;Met Expectations;Passive;Detractor;Detractor
AB0994;Female;48.0;Graduation;Economics;Single;7.0;17.0;3.0;BusinessDevelopment;Conference;40.0;5693.0;8.0;1.0;18.0;Medium;Met Expectations;Passive;Promoter;Promoter
AB0995;Male;18.0;Graduation;Marketing / Finance;Divorced;1.0;1.0;15.0;ClientSolutions;No;133.0;3247.0;1.0;0.0;16.0;Very High;Met Expectations;Promoter;Promoter;Passive
AB0996;Male;17.0;Graduation;Economics;Single;1.0;1.0;14.0;ClientSolutions;Conference;46.0;2342.35;0.0;0.0;16.0;High;Met Expectations;Passive;Promoter;Promoter
AB0997;Male;46.0;Masters / PHD;Marketing / Finance;Married;3.0;9.0;5.0;ClientSolutions;Conference;184.0;2363.0;5.0;3.0;15.0;Very High;Met Expectations;Promoter;Passive;Detractor
AB0998;Male;34.0;Graduation;Economics;Married;1.0;18.0;15.0;ClientSolutions;Conference;153.0;15085.3;18.0;13.0;23.0;Medium;Exceed Expectations;Passive;Passive;Detractor
AB0999;Male;34.0;Graduation;Phycology / Behavior Sciences;Married;8.0;13.0;4.0;Support;No;67.0;7069.0;4.0;;20.0;Low;Met Expectations;Passive;Passive;Passive
AB1000;Female;25.0;Graduation;Bio-technology;Married;1.0;12.0;15.0;BusinessDevelopment;No;141.0;7619.0;;10.0;16.0;High;Met Expectations;Promoter;Passive;Promoter
AB1001;Male;36.0;Masters / PHD;Economics;Married;1.0;21.0;1.0;BusinessDevelopment;Conference;198.0;4893.0;20.0;17.0;17.0;High;Met Expectations;Promoter;Passive;Detractor
AB1002;Male;19.0;Under Graduation;Bio-technology;Divorced;1.0;7.0;2.0;BusinessDevelopment;Conference;154.0;3363.0;5.0;4.0;14.0;High;Met Expectations;Passive;Detractor;Passive
AB1003;Female;33.0;Graduation;Economics;Divorced;5.0;16.0;1.0;ClientSolutions;Conference;145.0;7160.0;7.0;4.0;18.0;High;Met Expectations;Passive;Promoter;Detractor
AB1004;Male;45.0;Graduation;Bio-technology;Married;10.0;18.0;7.0;ClientSolutions;Conference;37.0;2711.0;13.0;12.0;14.0;Very High;Met Expectations;Promoter;Passive;Promoter
AB1005;Male;16.0;Under Graduation;Bio-technology;Married;1.0;4.0;2.0;ClientSolutions;Conference;65.0;2796.0;3.0;1.0;16.0;High;Inconsistent;Passive;Passive;Passive
AB1006;Female;37.0;Graduation;Bio-technology;Single;3.0;34.0;2.0;BusinessDevelopment;Conference;176.0;15085.3;31.0;13.0;18.0;Low;Met Expectations;Detractor;Passive;Detractor
AB1007;Female;20.0;Under Graduation;Phycology / Behavior Sciences;Married;4.0;12.0;6.0;ClientSolutions;Conference;48.0;10662.0;;;16.0;Low;Met Expectations;Passive;Detractor;Passive
AB1008;Male;25.0;Graduation;Economics;Divorced;1.0;13.0;22.0;ClientSolutions;LongTermProject;159.0;2895.0;13.0;9.0;24.0;Low;Exceed Expectations;Detractor;Passive;Passive
AB1009;Male;33.0;Masters / PHD;Marketing / Finance;Single;1.0;8.0;2.0;ClientSolutions;LongTermProject;22.0;5429.0;7.0;5.0;16.0;Medium;Met Expectations;Detractor;Promoter;Passive
AB1010;Male;47.0;Masters / PHD;Economics;Divorced;4.0;36.0;7.0;ClientSolutions;Conference;224.0;11484.0;10.0;9.0;16.0;High;Met Expectations;Detractor;Passive;Passive
AB1011;Female;32.0;Masters / PHD;Bio-technology;Married;8.0;8.0;1.0;BusinessDevelopment;ClientEngagement;45.0;2477.0;5.0;4.0;19.0;High;Met Expectations;Passive;Passive;Passive
AB1012;Female;24.0;Under Graduation;Marketing / Finance;Married;4.0;12.0;2.0;BusinessDevelopment;Conference;80.0;8899.0;5.0;3.0;15.0;Medium;Met Expectations;Promoter;Promoter;Passive
AB1013;Male;29.0;Graduation;Marketing / Finance;Single;1.0;4.0;1.0;ClientSolutions;Conference;120.0;2717.0;4.0;0.0;20.0;Medium;Met Expectations;Promoter;Detractor;Passive
AB1014;Female;28.0;Under Graduation;Marketing / Finance;Married;1.0;27.0;3.0;ClientSolutions;Conference;108.0;15085.3;;10.0;16.0;High;Met Expectations;Promoter;Passive;Passive
AB1015;Female;39.0;Graduation;Phycology / Behavior Sciences;Married;5.0;36.0;6.0;ClientSolutions;Conference;63.0;8134.0;34.0;;14.0;High;Met Expectations;Detractor;Passive;Passive
AB1016;Male;19.0;Graduation;Bio-technology;Married;3.0;5.0;10.0;ClientSolutions;Conference;118.0;2342.35;3.0;3.0;18.0;Very High;Met Expectations;Promoter;Passive;Promoter
AB1017;Male;40.0;Masters / PHD;Bio-technology;Divorced;4.0;18.0;11.0;BusinessDevelopment;Conference;63.0;5601.0;0.0;0.0;15.0;High;Met Expectations;Passive;Promoter;Passive
AB1018;Female;48.0;Graduation;Bio-technology;Married;5.0;29.0;20.0;BusinessDevelopment;ClientEngagement;182.0;11265.0;23.0;17.0;20.0;Medium;Met Expectations;Passive;Detractor;Promoter
AB1019;Male;33.0;Masters / PHD;Phycology / Behavior Sciences;Divorced;1.0;7.0;13.0;ClientSolutions;Conference;93.0;4131.0;5.0;3.0;23.0;Medium;Exceed Expectations;Passive;Passive;Promoter
AB1020;Male;48.0;Masters / PHD;Economics;Divorced;3.0;21.0;26.6;BusinessDevelopment;No;88.0;3845.0;12.0;10.0;17.0;High;Met Expectations;Detractor;Promoter;Passive
AB1021;Male;33.0;Masters / PHD;Economics;Married;1.0;13.0;19.0;ClientSolutions;LongTermProject;180.0;6259.0;;3.0;16.0;High;Exceed Expectations;Passive;Passive;Promoter
AB1022;Female;46.0;Masters / PHD;Economics;Married;9.0;27.0;1.0;ClientSolutions;Conference;185.0;15085.3;4.0;3.0;14.0;Medium;Met Expectations;Promoter;Detractor;Detractor
AB1023;Male;28.0;Graduation;Phycology / Behavior Sciences;Single;5.0;12.0;23.0;ClientSolutions;Conference;64.0;4063.0;4.0;;16.0;Medium;Met Expectations;Detractor;Promoter;Promoter
